date,AAPL,MSFT,NVDA,GOOGL,AMZN,META,JPM,XOM,UNH,TSLA,SPY,QQQ
2020-02-26,-0.0100969516076852,-0.005757387493148802,-0.007681684791990495,-0.004420099103274788,-0.00254621179934289,-0.008678195003583022,-0.011182710001503948,-0.012190431462730356,-0.004960333245290993,-0.006082317753671629,-0.010204319536394557,-0.004926087555989667
2020-02-27,-0.010420016130137544,-0.005765758425563594,-0.007632425850221725,-0.004346255264307319,-0.0025527115435955983,-0.00871818418600645,-0.011249114805489624,-0.012236357823809496,-0.004910704648539155,-0.0061045673841685355,-0.010676664006530001,-0.004914904934972375
2020-02-28,-0.010724164059867869,-0.00576350782907864,-0.007581567587703009,-0.004264130574105018,-0.0025532298809094467,-0.008743934369567219,-0.011304594046717464,-0.012269684087792387,-0.0048533860412423024,-0.006108169582671241,-0.011128705176930431,-0.004897567221510912
2020-03-02,-0.0334177808170496,-0.017065713032265006,-0.02214568015720564,-0.012165472178054637,-0.007563720273001451,-0.026005746262661278,-0.03372281884315764,-0.03639460854843757,-0.014063167991396397,-0.018183264879283345,-0.03546906641292624,-0.014441191923740937
2020-03-03,-0.01173328059740153,-0.005639913818870634,-0.007248013005780263,-0.0038524293797754794,-0.0024780073054125884,-0.008691856028298584,-0.011385744129450037,-0.012235155636934225,-0.004537985720679094,-0.006051133622768989,-0.012730528438913535,-0.004751714098583104
2020-03-04,-0.011930362533081107,-0.005578731316384755,-0.007141719926308299,-0.0037309857909321176,-0.0024405100300496363,-0.008637309963897555,-0.01136852850223602,-0.012185891112597047,-0.004436921836631469,-0.006010320045659823,-0.013075046329368845,-0.004696239346418274
2020-03-05,-0.012101512938706649,-0.005505391522244274,-0.00700982750326451,-0.003600707935797476,-0.0023966148197298587,-0.008565250582540984,-0.011335567638806388,-0.012112817648701535,-0.00432655223117806,-0.005960727943158273,-0.013394469025717393,-0.004632728834343625
2020-03-06,-0.012246866098716946,-0.005418962103712732,-0.00687475488499778,-0.003463380229407176,-0.0023442257883198314,-0.008473961314874878,-0.011282987428559377,-0.012021628075793322,-0.004208004295558565,-0.0058982328878549595,-0.013688148421284074,-0.00456160232074565
2020-03-09,-0.036862890684377425,-0.015529571526260777,-0.019489419034123823,-0.009440990549697048,-0.00662383701966196,-0.024485613917698323,-0.032988973619126116,-0.03488545092895867,-0.011768529746352896,-0.01710398368263355,-0.041944305006090477,-0.01311512298995754
2020-03-10,-0.01253636395366653,-0.004942362515302223,-0.006159677801468755,-0.0028260113378898444,-0.0020566028996247265,-0.007917199560823596,-0.010890801152686591,-0.011436133628683787,-0.0036377083660124043,-0.005533771691701328,-0.014572544318165903,-0.004192992210447111
2020-03-11,-0.01252954501446124,-0.004789747991214011,-0.005935637663885718,-0.002643577163415345,-0.0019649161893622313,-0.007727112592582963,-0.010741368803455664,-0.011227760397673925,-0.003471127473157143,-0.005414936165222262,-0.014711820544568321,-0.004078676956603133
2020-03-12,-0.012486207277577432,-0.004622727820764783,-0.00570729718711771,-0.002457745680039203,-0.0018654364087713482,-0.007514504008864553,-0.010570978025344124,-0.010998583019527164,-0.0032950853159124938,-0.005281776042937447,-0.014814504530920591,-0.003957206896004983
2020-03-13,-0.012406111018303356,-0.004440416338908015,-0.00547476062995933,-0.002259116063983102,-0.0017570980237048284,-0.007280707313981338,-0.010378924774580467,-0.01074063261295688,-0.003109554487507271,-0.0051381411946483935,-0.014877543719064024,-0.0038256778084534426
2020-03-16,-0.035903385281191746,-0.012041596289828371,-0.01472014744398098,-0.0055086162356016155,-0.004541022715485954,-0.0200740961285234,-0.02944386513729591,-0.030094263118346065,-0.008096468635213072,-0.014339479998685234,-0.04392671920043745,-0.010564013297758468
2020-03-17,-0.01167912207959887,-0.003570665343393231,-0.004356494129808652,-0.0013905124267498126,-0.0012461942104068369,-0.006115525930844856,-0.009366266875336482,-0.009432418473119153,-0.0022704170560934323,-0.0044269552385637345,-0.014690697017083254,-0.0032116931471767307
2020-03-18,-0.011386721464949678,-0.003315918882489499,-0.004004746366063627,-0.0011552733254274195,-0.0010996050185387851,-0.00576551068608111,-0.009049926431690003,-0.009031798435245597,-0.002036321233453542,-0.004216352917531974,-0.014519672780060944,-0.0030357092223410875
2020-03-19,-0.011048619346095245,-0.0030475773656473137,-0.0036733680814098335,-0.0009076703892643145,-0.0009441529360649792,-0.00539193435090124,-0.008706956201334881,-0.008603578963819691,-0.0017933687766014117,-0.003990329023441541,-0.01429423472567537,-0.0028510881091864393
2020-03-20,-0.01065644817036615,-0.002764227761246296,-0.0033381495690298912,-0.0006574130508949505,-0.000779871373493557,-0.004994100778212829,-0.00833812782839427,-0.008142256973728834,-0.0015408019887357405,-0.0037572400749759094,-0.014011170183835575,-0.0026560896516115706
2020-03-23,-0.02884044345406589,-0.006433748676602402,-0.007698460307938304,-0.0003816654807546893,-0.0012784807213058746,-0.01230993148052284,-0.022358462790737943,-0.02121279549042654,-0.003012109662154705,-0.009687015331418025,-0.039188358729444595,-0.006697887679061765
2020-03-24,-0.008586200748796569,-0.0014894402599320289,-0.0017632241813602123,0.00042402148887177304,-4.8187722606285455e-05,-0.003171617589830089,-0.006592433253195029,-0.006002706359945931,-0.00044161839641132516,-0.002678647839109982,-0.01225386858039923,-0.0017909395381632276
2020-03-25,-0.007982606944274773,-0.001153689996102658,-0.0013626040878123025,0.0007000101645311396,0.00014352252465554827,-0.0026839567704028955,-0.006112674979938615,-0.005420902739584288,-0.00015859972131770927,-0.0023769274994208667,-0.011701586609632275,-0.0015622314362875311
2020-03-26,-0.007370682232232695,-0.0008233237550374639,-0.0009601778855871101,0.0009678297232964539,0.0003320446091981122,-0.002201221958722188,-0.005631232450457713,-0.004839976895132936,0.00012027600728981014,-0.0020772406674693933,-0.011139440114941501,-0.001335928942257869
2020-03-27,-0.006758842103148588,-0.0004979581492851048,-0.0005564267287166969,0.0012291998138969085,0.0005193673770271801,-0.0017235393233081542,-0.005150168127985966,-0.004263829248768336,0.0003925929347214918,-0.0017583402646992319,-0.010569347081337055,-0.0011127955549573576
2020-03-30,-0.01648715336895401,0.00039293051283362246,0.0006579613321187061,0.005203343449351916,0.002644677573301779,-0.0023723207414321212,-0.012532695254961479,-0.009351526218806305,0.0027592677204006932,-0.0033329159992919744,-0.027949864282292958,-0.0020200384504686086
2020-03-31,-0.0042979112413092935,0.0007388638689638238,0.0009862930554851435,0.002208677190699726,0.0012316929201663385,0.00011489325103908321,-0.0032483761399163535,-0.0020134527647328593,0.001424703136171157,-0.0004375002707303066,-0.008222124418390542,-0.0002451693059873916
2020-04-01,-0.0036856097872371985,0.0010308316411995477,0.0013642909476769827,0.002435390032554219,0.0014011515714478229,0.0005533936223847125,-0.00277985813773185,-0.0014642352165334938,0.0016668734173810318,-9.533879942458245e-05,-0.0076248828477401,-3.4948155300140726e-05
2020-04-02,-0.0030811327261522914,0.0013153241926437964,0.0017156553551154197,0.002654810281425002,0.0015678435904245003,0.000982829354449155,-0.0023177265161904437,-0.0009318803834982292,0.0019026941265469777,0.0002600396993941434,-0.007026203704930789,0.00017060034736138263
2020-04-03,-0.0024800855931979005,0.0015928649108705173,0.0020905221267915053,0.002864966949952752,0.0017306594904065165,0.0014013524558733614,-0.0018627221408603623,-0.00040615222585416166,0.002131603616811084,0.0006152672946435622,-0.0064268578493333894,0.00037371686594278586
2020-04-06,-0.003901823377588154,0.006376079522487643,0.008294374905745583,0.009822661044750047,0.006141787188474579,0.006623218770433592,-0.0029093077968125325,0.0018158177905307493,0.007719468336120139,0.004044410572626278,-0.015617070564142965,0.002303627725234403
2020-04-07,-0.00015599941405097795,0.002621788181210505,0.0034150962209591462,0.0036364789186789093,0.002344156882157833,0.00296568235402761,-0.00010634338278292521,0.0015747723153349824,0.0029782819520136616,0.002087376547203146,-0.004050488065111102,0.0011482805915772332
2020-04-08,0.0003995730276789011,0.00285836891673652,0.003751273197028837,0.003809113257014829,0.002487864202535661,0.003327094490909621,0.00031374634405745283,0.0020330936256371945,0.00317212286877,0.0024703684894600286,-0.0034671174460660925,0.0013322241298947546
2020-04-09,0.0009433764890036667,0.003087132961030692,0.00403425403425417,0.0039742111274210234,0.0026274303730950965,0.0036766154977421195,0.0007216560611134071,0.0024776827395536216,0.0033590318910239336,0.0028463731281769267,-0.002891508345805649,0.0015119304629829244
2020-04-10,0.0014745366895512202,0.003306546671724586,0.004313851159809756,0.004131789520262608,0.002763856132075526,0.0040120800175624804,0.001119553134947937,0.002910823704725285,0.0035385557164611114,0.0032321450740824265,-0.002323796235245701,0.0016879111672767344
2020-04-13,0.0074851577575263395,0.011194343361765391,0.0147513622306219,0.01332486261087995,0.009097628001747848,0.013991296157010114,0.005661814062205561,0.01120200477353439,0.011666009777717923,0.012054824917002938,-0.0036581376669928556,0.006090086767144287
2020-04-14,0.003452055413681654,0.00410010149971729,0.005418087705294727,0.0046876302371174905,0.0032695739437618165,0.005227775315060912,0.002609188882586544,0.004473929491748407,0.004184839456580658,0.004777143917258142,-0.00015567944830896518,0.0023491335526792945
2020-04-15,0.003909380448593458,0.004276683975525497,0.005677580773209456,0.004806435031967871,0.0033849597676809395,0.005499399859589804,0.002953683091512893,0.004822440313090315,0.004328739713005847,0.005161474419229206,0.00035662824947935157,0.0025032090930905415
2020-04-16,0.004346574338572884,0.004444580197786374,0.005884745113987178,0.004919857124908056,0.003499156363651057,0.005756489423600408,0.0032847399952513623,0.005157817257366748,0.004464930792330568,0.0055524476692245806,0.0008542670717284206,0.0026538174187558106
2020-04-17,0.004768916048835781,0.004604540610266161,0.006135698827558267,0.005024371685620421,0.0036061243026339618,0.006001601173447391,0.0036034763871619635,0.005471819454277105,0.004594709674281328,0.005932808555865421,0.0013375344712813764,0.0027986015104335404
2020-04-20,0.016756485380452713,0.014759072190348776,0.019783960101165343,0.015717525289505208,0.01147797800794259,0.019466751256323356,0.012658079426973057,0.018253010591153584,0.01456057324845994,0.02023170293817822,0.006772026384864516,0.009253524023916437
2020-04-21,0.006282386723903022,0.005159151892868197,0.006953458186538253,0.005376814434288502,0.004002237385849483,0.006850241493151277,0.004756274693196616,0.006569102257881543,0.0050431009206590716,0.007455652420154113,0.0031127509254502694,0.0033359916688946445
2020-04-22,0.006614350587740958,0.005276913743924139,0.007112604732529171,0.005445517846296877,0.0040914182404150345,0.00703014165705329,0.005014174389809778,0.006798921821576265,0.005138110097760329,0.007826114890097102,0.0035147056808302324,0.0034589913804810024
2020-04-23,0.006932440186568023,0.005387206774136288,0.007290928622037285,0.005511224966679773,0.004176517559379311,0.007198810766511077,0.0052567072067595255,0.007016045231875712,0.005226740285132925,0.008199627869172499,0.0038994182735538896,0.0035772855164004635
2020-04-24,0.007229483860941022,0.005488765034695753,0.007465057179161461,0.0055670891044112825,0.00425854535107173,0.007354639992065204,0.005489032074907252,0.007215436378730233,0.005308684258735541,0.008559742338319243,0.004265645907559401,0.0036908878585426574
2020-04-27,0.0234836956714517,0.01709763909149431,0.023422895880723438,0.01707957572396035,0.013286212497889416,0.02305607865657433,0.01783303649419743,0.022859798542087528,0.016444889890702807,0.028074808687713393,0.014892181429169815,0.011759053991727386
2020-04-28,0.008250170253985889,0.0058204131778909485,0.008010387095354288,0.005732800336629484,0.004547831233229438,0.007861400529164841,0.006289728757769453,0.00785964595194355,0.0055740421588093,0.009966612799951147,0.005553905157529515,0.004102707742473122
2020-04-29,0.008461088959164087,0.005883653295290614,0.008121384128370268,0.005762044144989931,0.004611132878225899,0.007960188194608087,0.0064583933269832805,0.00798515548138834,0.005624923453291464,0.010302236679736287,0.005830458084949308,0.004194302683286688
2020-04-30,0.008657669280442093,0.005940973047174225,0.008229205015483965,0.0057806161331439565,0.004670626862272487,0.008047657380602757,0.006616257088846833,0.00809239413789431,0.005670542738733797,0.010634205011934128,0.006089890517833707,0.004281922958588424
2020-05-01,0.008838492640784734,0.0059911746297502955,0.008333870309512825,0.005797024723384059,0.00472636393002257,0.008125789632147606,0.0067622639675917195,0.008191658332842966,0.005709467875141261,0.010954732266934775,0.006331367471421601,0.004365050940287718
2020-05-04,0.027691709905304895,0.018315818580463716,0.025753541378208622,0.01752605468852808,0.014553286216822503,0.024946772700731312,0.021194191203795176,0.025221361574256473,0.01741032097576145,0.03514762440957542,0.020406695458211832,0.013612633805722307
2020-05-05,0.00940665701881338,0.006123759893791547,0.008659716742118961,0.005803361423327047,0.004917408478475771,0.008337404544397353,0.007231993270146342,0.008442180548836609,0.00581212215868776,0.012180994963729042,0.0071250536318521185,0.004655215806408819
2020-05-06,0.00951273854499668,0.006141229175167018,0.008729488789606998,0.005790770447301918,0.004956967693036773,0.008366772516151588,0.007322002723756826,0.008477326385296191,0.005825083645043305,0.012467070255935964,0.00728178482873032,0.0047182263175531425
2020-05-07,0.009603820417354303,0.006151825587773274,0.008776405755689387,0.005775007989773151,0.004993072822526701,0.008388412420635483,0.0074026976701939695,0.00849467304952456,0.005832072734865523,0.01274778748862726,0.007422194492551659,0.00477596350385312
2020-05-08,0.009683546208716587,0.006156968749233549,0.008821446636317676,0.00575455900250077,0.005025781666532669,0.00840043749843944,0.007471985832818939,0.008506358381502821,0.005834328051115056,0.013016092313869798,0.007547568054707465,0.004830642023917475
2020-05-11,0.029689828833210363,0.018555979464874417,0.026954934718517398,0.017187016220246543,0.015323516133339599,0.025409108508245515,0.02291173777654376,0.025688994655863828,0.017571985529340584,0.04114319498004648,0.023420835865793688,0.014852439531515493
2020-05-12,0.009876370152091862,0.006119476427070003,0.008963968362464714,0.005623404294970102,0.005127374687535102,0.008371134867998453,0.007655370368500947,0.00844017667149477,0.0057970576695756115,0.014018842356585237,0.007897768029885288,0.005009710140149393
2020-05-13,0.009895955920071975,0.006096891670711813,0.008981108702384555,0.005579603945411682,0.005145724313436073,0.008345454221253101,0.007678470450467323,0.00840056742619022,0.005776159602923325,0.014248214200486942,0.007949897386198446,0.005045140179810836
2020-05-14,0.009903563878659316,0.006069036579082754,0.008997084100675234,0.005531751516547834,0.005161887927965569,0.008312761526358958,0.007692868520879248,0.008348170128585686,0.0057511635281386475,0.014468429522874304,0.007988380858285904,0.005077322965923559
2020-05-15,0.009902601244999865,0.006035437864450266,0.008992908340780037,0.005481464737793873,0.005173262899899278,0.008273291713830622,0.007699913836385575,0.008292134243637062,0.005722164843873223,0.014679551604174668,0.008014059014369801,0.00510528358705975
2020-05-18,0.029895499781741997,0.017965950867157687,0.02724703222159408,0.01617702679918165,0.015650267016904307,0.024719089955819618,0.023232184778328113,0.024632906138120525,0.01704633117110199,0.045924991314206354,0.024266771847900603,0.015532949886017056
2020-05-19,0.00980106302633943,0.005854524019902385,0.008969843715606274,0.005233254259025877,0.005196777687166421,0.008052086617037268,0.007645136391954965,0.007971372266038834,0.0055652196749953475,0.015452036912390055,0.00799507498965113,0.005185486697418806
2020-05-20,0.009753823357906866,0.005798808539308586,0.008962821561676382,0.005162886696050029,0.00519652443259333,0.007982476270751881,0.0076124538267483555,0.007872746606827352,0.005516549821286798,0.015624372299092748,0.007961566131290398,0.005196919227696828
2020-05-21,0.00969726727325737,0.005737465176604228,0.008937259000324271,0.005087549041073114,0.0051927199432899585,0.007906851315780061,0.007574837382880117,0.00776763554420179,0.005463728253766842,0.015785205925314738,0.007917066782334503,0.005205537512357861
2020-05-22,0.009634526251804498,0.005672357332494604,0.008929528163731826,0.005008809204551934,0.005187985895747538,0.00782682857644823,0.00752828302353481,0.0076541810500283525,0.005408205475778249,0.015943214120814675,0.007862756446506802,0.005210899730455187
2020-05-25,0.02872080883489847,0.01667618129418491,0.026781605126208197,0.014595653816749987,0.015588442136297953,0.02312099345985108,0.022411968453256437,0.02238316027152676,0.015936863784778543,0.04948830689539996,0.023339664142159045,0.015718356648458887
2020-05-26,0.00930809144222211,0.005370853534822473,0.008774803041012413,0.004662428620094472,0.005142746804405851,0.0074541458203787325,0.007283017725809859,0.007135669746720641,0.005149644167075529,0.016492145231051802,0.007546306699301786,0.005203498933002759
2020-05-27,0.009211707170503569,0.005285353995540865,0.008732654316768063,0.004567515610587325,0.005126370710049066,0.007349760242733927,0.007206321130496018,0.006989770582977561,0.005076580753687221,0.016612088611493325,0.007444304363090959,0.005194488087123306
2020-05-28,0.009106733158615654,0.005196581043557247,0.008673996645602866,0.0044680848020757225,0.005107639380888207,0.007240926780704093,0.007123934989618386,0.006840654951288938,0.005000871249140726,0.016724349896119595,0.007333853700727033,0.005182585779192728
2020-05-29,0.008996080390175187,0.005104037198802036,0.008632996859201603,0.00436847238735294,0.0050857821039482776,0.007127321804599962,0.007036023333609753,0.0066825093008540115,0.004921579533361031,0.01683161433530156,0.0072148063929977635,0.005168331586422159
2020-06-01,0.026505226789170333,0.014792996073180298,0.02576057815596222,0.012513946521911068,0.015189929159330706,0.02080373293957849,0.020674292146200424,0.019172985007239518,0.014328118512662247,0.05192988110848207,0.020995234210639202,0.01547201942409826
2020-06-02,0.008503248375812067,0.00469904502046381,0.00839285714285709,0.003931671800616154,0.004982729536509023,0.006634619586592505,0.006636887608069131,0.006001527592133016,0.00457588424437283,0.017184308263695547,0.006661442006269613,0.005085494175122163
2020-06-03,0.008374566095891378,0.0045950515748371945,0.008339102017161037,0.0038200410595139456,0.004954028565194113,0.0065084077062464996,0.006530147178810397,0.005827162930892138,0.004486864127524637,0.01724086781697065,0.006515204739435454,0.005060697523772806
2020-06-04,0.008250958885260617,0.004492933766803153,0.008254170990660281,0.0037138049898091108,0.0049248350235941984,0.006384371789375232,0.006427103243226817,0.0056556453606533275,0.0043986312112265225,0.017278433589525966,0.006373045988482318,0.005036145855712215
2020-06-05,0.008127386734447795,0.004394253453262165,0.008218267038256899,0.0036059356053264047,0.004895951144960886,0.006262439591372848,0.006324827065813388,0.005488731680771686,0.004312427487735748,0.01729369734927011,0.006234084862736244,0.005011372869090813
2020-06-08,0.0238701302468598,0.012665825315037793,0.024438127247883745,0.01025206027378367,0.014581638351110815,0.018192520256502753,0.018493884829790863,0.015581289016208366,0.012484971471857786,0.05269649817256372,0.01801184842952419,0.014957311192086875
2020-06-09,0.007668507061141527,0.004021844968460364,0.007972158768608129,0.0032111056197077215,0.004778010748389461,0.005800212666098314,0.0059347371923372805,0.004854975522984972,0.0039810693289494825,0.017182477332679857,0.005713622731807755,0.004911086072600934
2020-06-10,0.00756094503612359,0.0039345800303591805,0.007893896299450809,0.0031205345599543133,0.004748336614264437,0.005690240003193958,0.0058412474485087795,0.004705335883809392,0.0039021992094916413,0.01711694385116047,0.005592002192257084,0.00488527965890162
2020-06-11,0.00745653455434625,0.003848809158181421,0.00784716144025599,0.0030294273663244997,0.004718976019881582,0.005582366685275897,0.0057482801941406425,0.004557707604127437,0.003823882846110349,0.01703588702454173,0.005472964683580939,0.0048597329864426
2020-06-12,0.007352873287291839,0.0037660636920289203,0.007786062947324313,0.0029418288842961715,0.004689158607135591,0.005476530535451607,0.005659428150281087,0.004413819095022253,0.0037470253688203226,0.01694427646295571,0.0053571518553152675,0.00483444214828932
2020-06-15,0.021618060687300433,0.0108587765080288,0.023177725611386757,0.008343773726890102,0.01395306674954555,0.015896335572764597,0.016538760333918656,0.012452668854256999,0.01083167690223319,0.051009666549274746,0.015484604539697022,0.014417978119906305
2020-06-16,0.006965315844719822,0.0034533981953674964,0.007550895942845637,0.0026133545896871446,0.004569239148808357,0.0050715990453460424,0.005311610976622472,0.003862861296909381,0.0034520204714114655,0.016466684855154234,0.0049223015302779505,0.004731399141691073
2020-06-17,0.006872588162576632,0.003380387894502679,0.00749430720894706,0.0025371772502442713,0.00453948190077913,0.004975106442041799,0.005228180322566889,0.0037326281038674303,0.0033810828369837953,0.016324221888364132,0.004819957620577853,0.004705190156462757
2020-06-18,0.0067836466884787505,0.0033091037724499728,0.007438560352473367,0.0024628968776696514,0.004509289941313055,0.004879927010354113,0.005145910068096393,0.0036020392104161303,0.0033111283373903344,0.016173686785255992,0.00472037536760106,0.004679679581835128
2020-06-19,0.00669509206026242,0.0032390019098273992,0.007383636725073028,0.002389153244270803,0.004479412784854864,0.00478681460256114,0.005064768675845377,0.003476345696414418,0.003242735511263417,0.01601394002926848,0.00462348563904702,0.004653125714821904
2020-06-22,0.01971051376549271,0.009347928579384268,0.021974459448030892,0.006771671268066326,0.01331412027199308,0.013879502281735068,0.01479494258046099,0.009725682720451934,0.009354883693730498,0.047770449137673365,0.01337009564843239,0.013866747008694169
2020-06-23,0.006364689085955,0.0029789513305260584,0.007158127025722383,0.0021201627211737684,0.004357883837821097,0.004428966962437331,0.004753433746138791,0.0029927207848892134,0.002978272928527259,0.015318193734434438,0.004258519000688299,0.004548275654201905
2020-06-24,0.006286151218573233,0.002918357822118356,0.00710725241016652,0.002057929130065528,0.004327375489176832,0.0043431507767976996,0.0046783228653879405,0.0028780321195318592,0.00291433001365915,0.015132272229206212,0.004172822914531693,0.004522188771482805
2020-06-25,0.006209893556760049,0.0028587715747838693,0.007043498361502865,0.0019973831006980802,0.004296458525676616,0.004258755072565457,0.004605005271552498,0.00276258853508482,0.002851513083022006,0.014938494164178584,0.004089141317555889,0.0044955202557135365
2020-06-26,0.006135858537056782,0.0028011722166472186,0.006994234482386119,0.0019371941272430249,0.004265858968617975,0.004176127585194589,0.004530917964988834,0.0026515367017159175,0.0027898003814179617,0.014743681111704543,0.004007765403637009,0.004469118853600573
2020-06-29,0.01808131948431546,0.00809562732519531,0.020823556228965145,0.005491150754201479,0.012667350885404938,0.012091252366237315,0.013225052760409417,0.007316288930652615,0.008028908299329007,0.043633153046355844,0.011599258657390976,0.013306009448004863
2020-06-30,0.005851706858914119,0.002586615807261161,0.00677770188619764,0.0017217778296776398,0.004143717670273661,0.0038572222705424153,0.004249187631005569,0.00221905864118499,0.0025515488924494623,0.013922002472919415,0.003702047875703496,0.004362830478339408
2020-07-01,0.005785043089651332,0.002537066652210429,0.006732073896253077,0.001670893552423447,0.004111837474732205,0.0037802447835635355,0.004181845705278242,0.00211706356640895,0.002493904016228843,0.013710419714763722,0.0036301937679579233,0.004335685192301542
2020-07-02,0.0057193359772889085,0.0024878789025803982,0.006674096729044621,0.001624140731276924,0.0040816812909973965,0.003704836515457277,0.004113634967126245,0.002015714414397518,0.0024372559518823778,0.013493328882083988,0.0035603920714555315,0.0043088098702461775
2020-07-03,0.005654562751437053,0.0024414953190370348,0.006629848478996836,0.0015776128729079186,0.004050428604040146,0.003630589228553971,0.0040478265268488745,0.0019149777038247606,0.002381298047474445,0.013278187396796648,0.003492275593304228,0.004282200375946621
2020-07-06,0.01668592363817467,0.007073804617026003,0.019694605724224434,0.00447790051687913,0.012013964260559673,0.010493602021006465,0.011800347322391325,0.005166821287574619,0.0068323479549405874,0.0390000910791477,0.010120392527143807,0.012738438765750093
2020-07-07,0.0054122090604973305,0.002267865573713168,0.0064338926932048235,0.0014089856842949278,0.003926426395478799,0.003344302813697464,0.0037909271547644785,0.0015292786116576362,0.002165806562353767,0.01238708668128563,0.003237315117565309,0.004174367395447076
2020-07-08,0.0053536643827893915,0.002227840690732341,0.006367839296173017,0.0013711233729123418,0.0038953297788106855,0.003275465791151566,0.0037278024128699627,0.0014344524192300145,0.0021136601290556722,0.012159593330340668,0.003178118633835103,0.00414707233316558
2020-07-09,0.005297851800567521,0.002189523362813972,0.006315163822779191,0.0013346949012862375,0.0038638543515057133,0.0032072705457413253,0.0036669252114660544,0.0013433976205068365,0.0020624069270394063,0.01193191464719523,0.0031200981953958262,0.004120044055916594
2020-07-10,0.00524277287881092,0.0021524126224694573,0.006275532805040118,0.0012996888159031439,0.003833363778413146,0.0031400641666872176,0.0036066675297465878,0.0012543916284453172,0.002011748153619486,0.0117014815113472,0.003063553086347426,0.0040932784723055615
2020-07-13,0.01548707576991526,0.006259451646807301,0.018635818924405134,0.0037127701936918722,0.0113533508045367,0.009055517726170415,0.010497009333664709,0.0032308689513327327,0.0057488968256314,0.03409549618575758,0.008894879223468433,0.012164568925355557
2020-07-14,0.005033266881921072,0.0020167271126592112,0.006074283930758151,0.0011774863590876539,0.003707630307185683,0.0028814119892563994,0.0033707636377307004,0.0009031990944636803,0.0018159645521007572,0.010770814375009374,0.0028538566693128153,0.003984131776730404
2020-07-15,0.004984423676012595,0.0019854505344434337,0.006025677739595281,0.0011506997549999287,0.0036759413768652216,0.002819187884001373,0.0033126074216767165,0.000818984425951852,0.0017686745207359245,0.01053550783460011,0.0028049555373608204,0.003956724963548375
2020-07-16,0.004935242580437427,0.0019567354637572976,0.0059777258548503465,0.0011252732308029145,0.0036445510343381393,0.0027571100122039116,0.003255770532359259,0.0007366494781788635,0.0017219127759395825,0.010297872754757131,0.0027577049766360773,0.003929580197934435
2020-07-17,0.004887602004469249,0.0019277060298246163,0.005930414893240643,0.0011011987733482442,0.0036134543287025256,0.0026965986735167924,0.003200229529426002,0.0006528371770788688,0.0016759509609385326,0.010060391260193091,0.002711453272936426,0.003901926417967161
2020-07-20,0.014458271304989445,0.005638123340890644,0.017616033755274207,0.0031822422276202023,0.010687953804625616,0.007753093729435223,0.009298751972989683,0.0014779112188108012,0.004765508314807487,0.029021823915423628,0.007894152702428103,0.011586168114046336
2020-07-21,0.004707269544902859,0.0018272974926230034,0.005735807332158727,0.0010233141498732223,0.0034867135083733736,0.0024616053276853567,0.0029821895735178128,0.00033569538801070387,0.0014979361489357856,0.009098590471863233,0.00254202886378585,0.0037923934602548393
2020-07-22,0.004666020766305845,0.0018055882768694964,0.005691643476368746,0.001005881507662565,0.003455100270051581,0.002404366414143544,0.0029290357852427285,0.00025750160315496373,0.0014549851085703391,0.008856896399236813,0.002502693979727244,0.0037645213986292614
2020-07-23,0.004623425538012205,0.0017839908340593347,0.005648044819968501,0.0009922783617837272,0.003423124778565656,0.002348584456583369,0.0028763241521392313,0.00018269602868659085,0.0014124982006171738,0.008611777778789742,0.002465186399351449,0.0037372843874392547
2020-07-24,0.004583130710235972,0.0017648508750307546,0.005605000339697019,0.0009787148392290668,0.0033914365903344734,0.0022928324826720914,0.002824043848594915,0.00010627645494953875,0.0013707458915159787,0.00836779938051424,0.0024285588142851644,0.003709552564628682
2020-07-27,0.013574884975408485,0.0051952397824606145,0.016608677048497222,0.002876719559430807,0.01001640451606689,0.006567567093799687,0.008188617541522003,-0.00011954830664817617,0.0038708742328221746,0.023805872324134114,0.007096165360364504,0.01100307490833874
2020-07-28,0.004428190649660602,0.001696686216557497,0.005416242080545697,0.0009423712416369856,0.0032636526923222053,0.002077961521836924,0.0026212703587709107,-0.00018432567523807286,0.0012084239513001638,0.0073750102506628945,0.0022955083147189193,0.0035985810278718056
2020-07-29,0.00439273008041674,0.0016826412860126982,0.005376047943771889,0.0009352241470617084,0.0032320854474259253,0.002026381893391438,0.0025717298440486314,-0.0002557782634980965,0.0011693945171891151,0.007123475014110259,0.002264925839926546,0.003571377499368422
2020-07-30,0.004356768374551567,0.0016700565003253676,0.005325385432988883,0.0009318487127980557,0.0031995241214122228,0.00197476203475766,0.0025233020746653345,-0.0003239579353081501,0.0011305016066256446,0.0068704782822832655,0.0022360617548806694,0.003543322765720891
2020-07-31,0.004322069678012852,0.0016579939757386253,0.00527537685155921,0.000929731540017853,0.00316787264924856,0.0019237879478164466,0.0024744802920795284,-0.00039386108502914574,0.0010925672353307991,0.006617015856433595,0.0022085951439458906,0.0035158848310157254
2020-08-03,0.012818641610287784,0.0049222139217883765,0.015656341143433172,0.0027891007834202064,0.009338413255755462,0.005483515074829137,0.007153151318434858,-0.0015843776704161927,0.00305662043833399,0.01841903789715449,0.006483888478209243,0.010415646289600566
2020-08-04,0.004189462057539339,0.0016213333923245088,0.005102748865759343,0.000932509471383014,0.003038941815291185,0.0017268047171150602,0.0022847949699087433,-0.0006594010440515996,0.0009450436399907058,0.005582806584516931,0.0021088279277114985,0.003404256235900238
