date,ticker,Open,High,Low,Close,Adj Close,Volume
2019-04-12,GOOGL,26.2368,26.2368,25.9803,26.06,26.06,9200209.0
2019-04-15,GOOGL,26.4179,26.4179,25.9176,26.06,26.06,73626963.0
2019-04-16,GOOGL,26.1673,26.1673,25.9458,26.06,26.06,11028024.0
2019-04-17,GOOGL,25.7958,26.0825,25.3967,26.06,26.06,31258754.0
2019-04-18,GOOGL,25.7751,26.1528,25.7751,26.06,26.06,25149712.0
2019-04-19,GOOGL,26.0577,26.0906,25.9659,26.06,26.06,71663475.0
2019-04-22,GOOGL,26.6676,26.6676,25.9008,26.06,26.06,55762837.0
2019-04-23,GOOGL,26.4306,26.4306,25.6815,26.06,26.06,50093690.0
2019-04-24,GOOGL,26.0931,26.16,25.8726,26.06,26.06,8669793.0
2019-04-25,GOOGL,25.9387,26.158,25.8982,26.06,26.06,12511548.0
2019-04-26,GOOGL,26.0713,26.1804,25.7959,26.06,26.06,34150938.0
2019-04-29,GOOGL,26.1403,26.1403,25.5006,26.06,26.06,61561416.0
2019-04-30,GOOGL,26.246,26.246,26.0316,26.06,26.06,3722312.0
2019-05-01,GOOGL,25.9647,26.2515,25.8639,26.06,26.06,65833763.0
2019-05-02,GOOGL,26.3732,26.3732,25.9121,26.06,26.06,60062622.0
2019-05-03,GOOGL,26.1086,26.7276,25.4096,26.06,26.06,53328477.0
2019-05-06,GOOGL,26.0024,26.2637,25.8532,26.06,26.06,26972654.0
2019-05-07,GOOGL,26.2358,26.2358,25.8712,26.06,26.06,12322178.0
2019-05-08,GOOGL,26.7682,26.7682,25.8599,26.06,26.06,58006563.0
2019-05-09,GOOGL,26.0819,26.1756,25.7743,26.06,26.06,76973320.0
2019-05-10,GOOGL,26.192,26.6291,25.9803,26.06,26.06,15003289.0
2019-05-13,GOOGL,25.7985,26.1539,25.7985,26.06,26.06,10954477.0
2019-05-14,GOOGL,26.0994,26.0994,25.8192,26.06,26.06,34822656.0
2019-05-15,GOOGL,25.9812,26.1281,25.9812,26.06,26.06,56255084.0
2019-05-16,GOOGL,26.2618,26.5586,25.9146,26.06,26.06,12198832.0
2019-05-17,GOOGL,26.0956,26.5371,25.9572,26.06,26.06,65144476.0
2019-05-20,GOOGL,26.608,26.608,25.5543,26.06,26.06,39534720.0
2019-05-21,GOOGL,26.5462,26.5462,25.8109,26.06,26.06,26882628.0
2019-05-22,GOOGL,26.3414,26.3414,25.8417,26.06,26.06,7680818.0
2019-05-23,GOOGL,26.2069,26.3785,25.7299,26.06,26.06,64456288.0
2019-05-24,GOOGL,26.0662,26.2217,25.6366,26.06,26.06,52665684.0
2019-05-27,GOOGL,25.6572,26.3103,25.6114,26.06,26.06,10932804.0
2019-05-28,GOOGL,26.0815,26.139,26.0431,26.06,26.06,46898469.0
2019-05-29,GOOGL,25.7808,26.0752,25.7808,26.06,26.06,69226707.0
2019-05-30,GOOGL,25.6278,26.1311,25.6278,26.06,26.06,35141875.0
2019-05-31,GOOGL,26.1006,26.5034,25.9404,26.06,26.06,54873628.0
2019-06-03,GOOGL,26.3022,26.7126,25.9582,26.06,26.06,34168478.0
2019-06-04,GOOGL,26.0587,26.567,25.9272,26.06,26.06,30095880.0
2019-06-05,GOOGL,26.561,26.561,25.7302,26.06,26.06,39386514.0
2019-06-06,GOOGL,25.9571,26.136,25.6836,26.06,26.06,78420734.0
2019-06-07,GOOGL,26.2686,26.3974,26.0226,26.06,26.06,12956981.0
2019-06-10,GOOGL,26.2949,26.451,25.9415,26.06,26.06,3435701.0
2019-06-11,GOOGL,26.1926,26.1926,25.9635,26.06,26.06,67284462.0
2019-06-12,GOOGL,26.2097,26.2097,25.9333,26.06,26.06,72785317.0
2019-06-13,GOOGL,26.3165,26.5414,25.4667,26.06,26.06,67685030.0
2019-06-14,GOOGL,26.0884,26.1282,26.0346,26.06,26.06,76617286.0
2019-06-17,GOOGL,26.0664,26.3207,25.818,26.06,26.06,22627219.0
2019-06-18,GOOGL,26.131,26.1804,25.9404,26.06,26.06,51801682.0
2019-06-19,GOOGL,25.9957,26.0738,25.9724,26.06,26.06,9090288.0
2019-06-20,GOOGL,25.9812,26.0612,25.5872,26.06,26.06,10153430.0
2019-06-21,GOOGL,25.8568,26.1096,25.8568,26.06,26.06,48142219.0
2019-06-24,GOOGL,26.0014,26.1829,25.8822,26.06,26.06,62363599.0
2019-06-25,GOOGL,26.3471,26.3471,25.9542,26.06,26.06,3525177.0
2019-06-26,GOOGL,25.946,26.3268,25.6346,26.06,26.06,66403750.0
2019-06-27,GOOGL,26.0216,26.2868,26.0216,26.06,26.06,9191351.0
2019-06-28,GOOGL,25.8326,26.154,25.8326,26.06,26.06,64967194.0
2019-07-01,GOOGL,26.2638,26.2638,25.6696,26.06,26.06,77736853.0
2019-07-02,GOOGL,26.1615,26.1615,25.8966,26.06,26.06,79883938.0
2019-07-03,GOOGL,25.7489,26.52,25.7489,26.06,26.06,24184589.0
2019-07-04,GOOGL,25.9454,26.2138,25.9454,26.06,26.06,9133911.0
2019-07-05,GOOGL,25.7065,26.5432,25.683,26.06,26.06,47693500.0
2019-07-08,GOOGL,26.184,26.184,26.0261,26.06,26.06,40226046.0
2019-07-09,GOOGL,25.8077,26.1923,25.8077,26.06,26.06,75075972.0
2019-07-10,GOOGL,26.0362,26.104,25.6331,26.06,26.06,5009979.0
2019-07-11,GOOGL,26.1051,26.1051,25.8832,26.06,26.06,22615823.0
2019-07-12,GOOGL,26.1595,26.3088,26.0362,26.06,26.06,62582182.0
2019-07-15,GOOGL,25.9445,26.2199,25.9445,26.06,26.06,69674416.0
2019-07-16,GOOGL,26.1833,26.1833,25.9244,26.06,26.06,69106046.0
2019-07-17,GOOGL,26.099,26.4732,25.9553,26.06,26.06,62740009.0
2019-07-18,GOOGL,26.22,26.284,25.8181,26.06,26.06,49148470.0
2019-07-19,GOOGL,26.1605,26.1605,25.9728,26.06,26.06,38023599.0
2019-07-22,GOOGL,25.9619,26.4656,25.3278,26.06,26.06,51561647.0
2019-07-23,GOOGL,25.8684,26.0913,25.8538,26.06,26.06,60192004.0
2019-07-24,GOOGL,25.9291,26.152,25.9291,26.06,26.06,48015330.0
2019-07-25,GOOGL,26.3698,26.3698,25.0448,26.06,26.06,74341516.0
2019-07-26,GOOGL,26.488,26.488,25.6674,26.06,26.06,5607244.0
2019-07-29,GOOGL,26.0516,26.5217,25.9976,26.06,26.06,34830640.0
2019-07-30,GOOGL,25.8029,26.0813,25.6789,26.06,26.06,47682384.0
2019-07-31,GOOGL,25.8033,26.1188,25.8033,26.06,26.06,18091253.0
2019-08-01,GOOGL,26.1291,26.2497,25.8177,26.06,26.06,13740224.0
2019-08-02,GOOGL,26.4689,26.4689,25.6393,26.06,26.06,53862562.0
2019-08-05,GOOGL,26.0822,26.2595,25.9278,26.06,26.06,19975613.0
2019-08-06,GOOGL,26.0995,26.778,25.8663,26.06,26.06,70351861.0
2019-08-07,GOOGL,26.0861,26.1587,26.0547,26.06,26.06,48210417.0
2019-08-08,GOOGL,26.2034,26.2034,25.8045,26.06,26.06,42022293.0
2019-08-09,GOOGL,26.1467,26.1512,25.9913,26.06,26.06,4287239.0
2019-08-12,GOOGL,26.2066,26.2169,25.9338,26.06,26.06,55545176.0
2019-08-13,GOOGL,25.8297,26.2437,25.8297,26.06,26.06,43001046.0
2019-08-14,GOOGL,26.0089,26.2234,25.895,26.06,26.06,60891870.0
2019-08-15,GOOGL,26.3389,26.3389,25.9047,26.06,26.06,39598657.0
2019-08-16,GOOGL,26.138,26.138,25.798,26.06,26.06,18957549.0
2019-08-19,GOOGL,26.1123,26.4523,25.9926,26.06,26.06,76957015.0
2019-08-20,GOOGL,25.7782,26.06,25.7782,26.06,26.06,18122700.0
2019-08-21,GOOGL,25.9144,26.4282,25.9144,26.06,26.06,21102319.0
2019-08-22,GOOGL,26.1884,26.1884,25.6212,26.06,26.06,15083188.0
2019-08-23,GOOGL,25.9223,26.6093,25.9223,26.06,26.06,49272867.0
2019-08-26,GOOGL,25.9249,26.1356,25.9249,26.06,26.06,46489939.0
2019-08-27,GOOGL,26.0971,26.0984,25.637,26.06,26.06,54565057.0
2019-08-28,GOOGL,26.2532,26.3193,26.0328,26.06,26.06,7581822.0
2019-08-29,GOOGL,25.8682,26.3186,25.8682,26.06,26.06,72834796.0
2019-08-30,GOOGL,26.2785,26.6398,25.9014,26.06,26.06,42228912.0
2019-09-02,GOOGL,25.9982,26.1626,25.8753,26.06,26.06,34590511.0
2019-09-03,GOOGL,26.1721,26.1721,25.8967,26.06,26.06,8091747.0
2019-09-04,GOOGL,26.3043,26.3043,25.7504,26.06,26.06,46984914.0
2019-09-05,GOOGL,26.0665,26.1215,25.5486,26.06,26.06,69362308.0
2019-09-06,GOOGL,26.0124,26.1066,25.795,26.06,26.06,44493527.0
2019-09-09,GOOGL,25.8127,26.1731,25.8127,26.06,26.06,28777987.0
2019-09-10,GOOGL,26.1597,26.1597,25.8718,26.06,26.06,27141501.0
2019-09-11,GOOGL,25.7406,26.4036,25.7406,26.06,26.06,67143196.0
2019-09-12,GOOGL,25.9354,26.2119,25.9354,26.06,26.06,15581219.0
2019-09-13,GOOGL,26.2843,26.5514,25.8202,26.06,26.06,28255516.0
2019-09-16,GOOGL,26.2536,26.2536,25.8405,26.06,26.06,60725833.0
2019-09-17,GOOGL,26.1996,26.3865,25.8615,26.06,26.06,69382195.0
2019-09-18,GOOGL,25.9304,26.1365,25.4619,26.06,26.06,13582041.0
2019-09-19,GOOGL,26.058,26.1081,25.6417,26.06,26.06,8829123.0
2019-09-20,GOOGL,25.7845,26.3676,25.7845,26.06,26.06,52402342.0
2019-09-23,GOOGL,26.1904,26.1904,25.8516,26.06,26.06,5987020.0
2019-09-24,GOOGL,25.8781,26.3301,25.782,26.06,26.06,36764549.0
2019-09-25,GOOGL,25.9898,26.2514,25.8489,26.06,26.06,45700886.0
2019-09-26,GOOGL,26.1056,26.6408,26.0389,26.06,26.06,30205019.0
2019-09-27,GOOGL,26.0927,26.2199,25.8186,26.06,26.06,15607612.0
2019-09-30,GOOGL,26.2753,26.4315,25.7698,26.06,26.06,48652603.0
2019-10-01,GOOGL,26.2469,26.2676,25.8739,26.06,26.06,58496949.0
2019-10-02,GOOGL,26.0358,26.2087,25.5361,26.06,26.06,75066547.0
2019-10-03,GOOGL,26.2207,26.8219,25.8923,26.06,26.06,57088252.0
2019-10-04,GOOGL,26.2153,26.3028,25.8719,26.06,26.06,8644911.0
2019-10-07,GOOGL,26.5151,26.5151,25.6428,26.06,26.06,26956370.0
2019-10-08,GOOGL,25.929,26.4394,25.929,26.06,26.06,61923018.0
2019-10-09,GOOGL,26.2475,26.6822,25.9442,26.06,26.06,34203832.0
2019-10-10,GOOGL,26.5815,26.5815,26.1042,26.5357,26.5357,24216459.0
2019-10-11,GOOGL,27.2438,27.7759,27.1299,27.3486,27.3486,52059015.0
2019-10-14,GOOGL,29.3935,29.8802,29.3935,29.7584,29.7584,60903292.0
2019-10-15,GOOGL,30.5839,30.8137,30.2681,30.5517,30.5517,22848324.0
2019-10-16,GOOGL,31.3832,31.6433,30.8171,31.3398,31.3398,59867833.0
2019-10-17,GOOGL,32.2111,32.4486,32.0628,32.1226,32.1226,11195880.0
2019-10-18,GOOGL,33.0771,33.0771,32.8978,32.8999,32.8999,75617685.0
2019-10-21,GOOGL,35.148,35.369,34.7635,35.1982,35.1982,54734729.0
2019-10-22,GOOGL,35.8058,36.003,35.8058,35.9526,35.9526,17012033.0
2019-10-23,GOOGL,36.8379,36.8379,36.6301,36.7011,36.7011,47986870.0
2019-10-24,GOOGL,37.1158,37.4856,37.1158,37.4433,37.4433,73338083.0
2019-10-25,GOOGL,38.1819,38.6539,38.176,38.1793,38.1793,53545611.0
2019-10-28,GOOGL,40.3564,40.9621,39.962,40.3486,40.3486,28616591.0
2019-10-29,GOOGL,41.1187,41.1187,40.7587,41.0584,41.0584,36592097.0
2019-10-30,GOOGL,41.8265,41.8265,41.7282,41.7613,41.7613,39572339.0
2019-10-31,GOOGL,42.5616,42.8127,42.417,42.4573,42.4573,37256845.0
2019-11-01,GOOGL,43.1466,43.3725,43.1257,43.1462,43.1462,48058805.0
2019-11-04,GOOGL,45.0373,45.4843,44.6144,45.169,45.169,38065282.0
2019-11-05,GOOGL,46.3515,46.3515,45.3131,45.8284,45.8284,74408364.0
2019-11-06,GOOGL,46.3548,46.7322,46.1841,46.48,46.48,55897547.0
2019-11-07,GOOGL,46.8317,47.618,45.8692,47.1238,47.1238,42012785.0
2019-11-08,GOOGL,48.0434,48.5481,47.3744,47.7597,47.7597,68463914.0
2019-11-11,GOOGL,49.379,49.8528,49.0341,49.6188,49.6188,72260263.0
2019-11-12,GOOGL,50.5122,50.7181,49.8789,50.2218,50.2218,12675028.0
2019-11-13,GOOGL,50.5409,50.8458,50.317,50.8164,50.8164,8796491.0
2019-11-14,GOOGL,51.2967,52.0743,50.8778,51.4023,51.4023,57351443.0
2019-11-15,GOOGL,52.8588,52.8588,51.6661,51.9794,51.9794,41010566.0
2019-11-18,GOOGL,53.2825,54.0947,53.2704,53.6572,53.6572,37685537.0
2019-11-19,GOOGL,53.9286,54.2844,53.4942,54.1982,54.1982,50385520.0
2019-11-20,GOOGL,55.1496,55.8923,53.7211,54.7298,54.7298,47790169.0
2019-11-21,GOOGL,55.6853,55.6853,54.5591,55.252,55.252,76951634.0
2019-11-22,GOOGL,56.3933,56.3933,55.6623,55.7646,55.7646,52753580.0
2019-11-25,GOOGL,57.174,57.8237,56.9204,57.2437,57.2437,20553732.0
2019-11-26,GOOGL,57.3379,58.1934,56.9545,57.7167,57.7167,52454323.0
2019-11-27,GOOGL,57.5819,58.3689,57.5819,58.1797,58.1797,14305107.0
2019-11-28,GOOGL,59.0869,59.0869,58.3953,58.6323,58.6323,65235480.0
2019-11-29,GOOGL,58.7923,59.6088,58.7923,59.0745,59.0745,34682408.0
2019-12-02,GOOGL,60.7003,60.7003,59.6159,60.3375,60.3375,67660006.0
2019-12-03,GOOGL,60.7598,61.4767,60.3789,60.7369,60.7369,50766079.0
2019-12-04,GOOGL,61.3337,61.3453,61.0563,61.1253,61.1253,71599327.0
2019-12-05,GOOGL,61.5451,62.0217,60.8464,61.5025,61.5025,23089512.0
2019-12-06,GOOGL,61.6844,62.0995,61.3362,61.8686,61.8686,31593217.0
2019-12-09,GOOGL,62.5662,64.16,62.5231,62.898,62.898,27235274.0
2019-12-10,GOOGL,62.7334,64.0326,62.7334,63.2179,63.2179,6769734.0
2019-12-11,GOOGL,63.9479,63.9479,63.5044,63.526,63.526,7203887.0
2019-12-12,GOOGL,63.2792,64.0814,63.1316,63.8221,63.8221,61884201.0
2019-12-13,GOOGL,64.1034,64.3176,63.9788,64.1061,64.1061,44749473.0
2019-12-16,GOOGL,65.4312,65.4312,64.2814,64.8846,64.8846,76692148.0
2019-12-17,GOOGL,65.1515,65.5055,64.2946,65.1192,65.1192,77401644.0
2019-12-18,GOOGL,65.5994,65.5994,65.2641,65.3411,65.3411,61914298.0
2019-12-19,GOOGL,65.467,66.2403,65.467,65.5503,65.5503,28986887.0
2019-12-20,GOOGL,66.0785,66.0785,65.4505,65.7465,65.7465,54363008.0
2019-12-23,GOOGL,65.6713,66.405,65.6713,66.2567,66.2567,45496843.0
2019-12-24,GOOGL,66.0138,66.5952,66.0138,66.4001,66.4001,57665109.0
2019-12-25,GOOGL,65.8248,66.9162,65.8248,66.5301,66.5301,75696617.0
2019-12-26,GOOGL,66.4443,66.9233,66.001,66.6465,66.6465,27782753.0
2019-12-27,GOOGL,68.0991,68.0991,66.4506,66.7491,66.7491,43698883.0
2019-12-30,GOOGL,66.5593,67.113,66.5593,66.9735,66.9735,47553106.0
2019-12-31,GOOGL,67.0427,67.3346,66.0881,67.02,67.02,57912123.0
2020-01-01,GOOGL,66.9123,67.935,66.439,67.0522,67.0522,49188768.0
2020-01-02,GOOGL,66.9522,67.2037,66.9522,67.07,67.07,72849523.0
2020-01-03,GOOGL,66.8217,67.1036,66.8173,67.0733,67.0733,74860244.0
2020-01-06,GOOGL,66.779,67.0221,66.7189,66.9995,66.9995,30111682.0
2020-01-07,GOOGL,66.8027,67.165,66.5337,66.9482,66.9482,43056212.0
2020-01-08,GOOGL,67.0538,67.7726,65.9993,66.8841,66.8841,13266104.0
2020-01-09,GOOGL,66.0763,67.6858,65.8723,66.8076,66.8076,73203841.0
2020-01-10,GOOGL,66.6081,66.9197,66.5295,66.7191,66.7191,38637293.0
2020-01-13,GOOGL,66.6877,66.9465,66.2024,66.385,66.385,22893901.0
2020-01-14,GOOGL,65.8405,66.4344,65.8405,66.252,66.252,15581456.0
2020-01-15,GOOGL,66.3786,66.3786,65.7969,66.1088,66.1088,10253238.0
2020-01-16,GOOGL,65.0943,66.3878,65.0714,65.9557,65.9557,14372867.0
2020-01-17,GOOGL,65.8574,66.9157,64.892,65.793,65.793,50699323.0
2020-01-20,GOOGL,65.5214,65.5214,65.1101,65.2517,65.2517,67232470.0
2020-01-21,GOOGL,63.9446,66.2204,63.9446,65.0547,65.0547,55533449.0
2020-01-22,GOOGL,65.0538,65.4364,63.5747,64.85,64.85,65625054.0
2020-01-23,GOOGL,64.6373,64.9342,64.589,64.6379,64.6379,59722913.0
2020-01-24,GOOGL,64.9717,64.9717,64.0459,64.4188,64.4188,49957545.0
2020-01-27,GOOGL,63.5355,64.2005,63.4042,63.7233,63.7233,67737439.0
2020-01-28,GOOGL,63.1025,63.5762,62.1545,63.4799,63.4799,20909199.0
2020-01-29,GOOGL,62.9404,63.7759,62.6545,63.2314,63.2314,59206722.0
2020-01-30,GOOGL,62.7136,64.3643,62.7136,62.978,62.978,13750692.0
2020-01-31,GOOGL,62.7119,63.1321,62.3917,62.7202,62.7202,28913214.0
2020-02-03,GOOGL,61.921,62.3632,60.0178,61.9235,61.9235,55705238.0
2020-02-04,GOOGL,61.4518,61.848,61.4518,61.6515,61.6515,25717304.0
2020-02-05,GOOGL,60.7646,61.7807,60.7646,61.3767,61.3767,42709340.0
2020-02-06,GOOGL,60.4257,62.0869,60.4257,61.0997,61.0997,46151992.0
2020-02-07,GOOGL,60.7766,61.1102,60.0018,60.8208,60.8208,15614127.0
2020-02-10,GOOGL,60.3023,60.3085,59.17,59.976,59.976,57226091.0
2020-02-11,GOOGL,59.9021,59.9021,59.4099,59.693,59.693,17103624.0
2020-02-12,GOOGL,59.2583,59.9588,58.5301,59.4098,59.4098,60555702.0
2020-02-13,GOOGL,59.8866,60.7043,58.2561,59.1269,59.1269,58158452.0
2020-02-14,GOOGL,59.4326,59.4326,58.7139,58.8445,58.8445,67877896.0
2020-02-17,GOOGL,58.2164,58.3272,57.9251,58.0047,58.0047,40550096.0
2020-02-18,GOOGL,58.446,58.446,57.3566,57.7283,57.7283,26807054.0
2020-02-19,GOOGL,57.9346,58.3671,57.4275,57.4543,57.4543,46320899.0
2020-02-20,GOOGL,57.6851,57.8326,56.9786,57.1831,57.1831,51853786.0
2020-02-21,GOOGL,57.0104,57.29,56.6499,56.9151,56.9151,19823470.0
2020-02-24,GOOGL,55.9423,56.2964,55.7831,56.1331,56.1331,18575173.0
2020-02-25,GOOGL,55.7541,56.0016,55.7541,55.8811,55.8811,61707936.0
2020-02-26,GOOGL,54.7613,56.4164,54.7613,55.6341,55.6341,50356060.0
2020-02-27,GOOGL,56.2093,56.771,54.1296,55.3923,55.3923,65398935.0
2020-02-28,GOOGL,54.9794,55.3678,54.9794,55.1561,55.1561,44186061.0
2020-03-02,GOOGL,54.4135,54.6259,54.2994,54.4851,54.4851,30532793.0
2020-03-03,GOOGL,53.7919,54.6188,53.7919,54.2752,54.2752,69679805.0
2020-03-04,GOOGL,54.3761,54.6627,53.9274,54.0727,54.0727,30132208.0
2020-03-05,GOOGL,53.6159,54.294,53.0482,53.878,53.878,3824259.0
2020-03-06,GOOGL,53.5185,53.6952,53.2606,53.6914,53.6914,34400606.0
2020-03-09,GOOGL,52.9259,53.4384,52.7388,53.1845,53.1845,10679267.0
2020-03-10,GOOGL,52.6997,53.0702,52.6997,53.0342,53.0342,75910309.0
2020-03-11,GOOGL,52.9986,53.2743,52.8283,52.894,52.894,21829022.0
2020-03-12,GOOGL,52.1065,52.8763,52.1065,52.764,52.764,69161204.0
2020-03-13,GOOGL,52.467,53.0175,52.3899,52.6448,52.6448,3130478.0
2020-03-16,GOOGL,52.5196,52.7481,52.1467,52.3548,52.3548,47038573.0
2020-03-17,GOOGL,52.3147,52.7824,52.0647,52.282,52.282,62067895.0
2020-03-18,GOOGL,52.1334,52.8186,52.0164,52.2216,52.2216,77990298.0
2020-03-19,GOOGL,52.7253,53.4085,51.8368,52.1742,52.1742,53700046.0
2020-03-20,GOOGL,52.3543,52.3543,52.1388,52.1399,52.1399,40214027.0
2020-03-23,GOOGL,51.319,52.2866,51.319,52.12,52.12,7238268.0
2020-03-24,GOOGL,52.7878,53.2346,52.1229,52.1421,52.1421,40667652.0
2020-03-25,GOOGL,51.465,53.1965,50.8649,52.1786,52.1786,69974063.0
2020-03-26,GOOGL,52.3362,52.7239,51.5959,52.2291,52.2291,22993695.0
2020-03-27,GOOGL,52.1726,52.488,52.0361,52.2933,52.2933,26323393.0
2020-03-30,GOOGL,52.7488,52.9216,52.2616,52.5654,52.5654,62512628.0
2020-03-31,GOOGL,52.7307,52.8042,52.5957,52.6815,52.6815,65541534.0
2020-04-01,GOOGL,52.4957,52.8978,52.4274,52.8098,52.8098,73439103.0
2020-04-02,GOOGL,53.1854,53.4897,52.186,52.95,52.95,39444432.0
2020-04-03,GOOGL,53.0845,53.895,51.7986,53.1017,53.1017,65088676.0
2020-04-06,GOOGL,53.7302,54.4148,53.352,53.6233,53.6233,32411315.0
2020-04-07,GOOGL,54.1594,54.1594,53.5268,53.8183,53.8183,45692699.0
2020-04-08,GOOGL,54.3823,54.4638,53.7818,54.0233,54.0233,63699091.0
2020-04-09,GOOGL,54.2848,54.6056,54.1233,54.238,54.238,59798109.0
2020-04-10,GOOGL,54.5642,55.1419,54.1341,54.4621,54.4621,5769405.0
2020-04-13,GOOGL,55.0212,55.4448,54.9095,55.1878,55.1878,6424352.0
2020-04-14,GOOGL,55.2179,55.5562,55.2094,55.4465,55.4465,56704574.0
2020-04-15,GOOGL,54.7334,55.8951,54.7334,55.713,55.713,55612966.0
2020-04-16,GOOGL,56.16,56.16,55.8372,55.9871,55.9871,41583601.0
2020-04-17,GOOGL,56.0485,56.9008,56.0187,56.2684,56.2684,57444702.0
2020-04-20,GOOGL,57.3541,57.7652,56.9643,57.1528,57.1528,27739812.0
2020-04-21,GOOGL,57.4938,58.0746,57.4123,57.4601,57.4601,4687048.0
2020-04-22,GOOGL,58.4558,58.4558,57.6546,57.773,57.773,32420336.0
2020-04-23,GOOGL,57.1948,58.4483,57.1948,58.0914,58.0914,28305115.0
2020-04-24,GOOGL,58.772,59.5415,58.305,58.4148,58.4148,30601264.0
2020-04-27,GOOGL,59.4729,59.9637,59.2362,59.4125,59.4125,4894444.0
2020-04-28,GOOGL,59.4727,60.0279,59.4727,59.7531,59.7531,69576474.0
2020-04-29,GOOGL,59.4684,60.4967,59.4684,60.0974,60.0974,14546373.0
2020-04-30,GOOGL,60.2241,61.1604,59.6642,60.4448,60.4448,5820642.0
2020-05-01,GOOGL,60.2921,60.9886,60.2495,60.7952,60.7952,62037200.0
2020-05-04,GOOGL,62.2562,63.0308,60.3083,61.8607,61.8607,9931565.0
2020-05-05,GOOGL,62.9118,62.9118,61.2601,62.2197,62.2197,51247364.0
2020-05-06,GOOGL,62.9528,64.3812,62.0834,62.58,62.58,36530370.0
2020-05-07,GOOGL,63.1101,63.6963,62.5495,62.9414,62.9414,58123998.0
2020-05-08,GOOGL,63.4962,63.4962,63.0495,63.3036,63.3036,61050594.0
2020-05-11,GOOGL,65.0228,65.0228,63.5695,64.3916,64.3916,48981220.0
2020-05-12,GOOGL,63.7681,65.4536,63.7681,64.7537,64.7537,21225871.0
2020-05-13,GOOGL,65.4837,65.8433,63.5123,65.115,65.115,68068045.0
2020-05-14,GOOGL,64.66,65.8191,64.66,65.4752,65.4752,33919653.0
2020-05-15,GOOGL,65.9483,65.9483,65.7552,65.8341,65.8341,20333695.0
2020-05-18,GOOGL,67.1869,67.4987,66.5374,66.8991,66.8991,29365905.0
2020-05-19,GOOGL,67.2528,68.211,67.1152,67.2492,67.2492,16169683.0
2020-05-20,GOOGL,68.113,68.113,66.7852,67.5964,67.5964,57381510.0
2020-05-21,GOOGL,68.0293,68.4196,67.8758,67.9403,67.9403,44615950.0
2020-05-22,GOOGL,68.4058,68.5725,67.9275,68.2806,68.2806,26940068.0
2020-05-25,GOOGL,68.4613,69.6374,68.4613,69.2772,69.2772,9465951.0
2020-05-26,GOOGL,69.4248,69.9509,68.9303,69.6002,69.6002,16862578.0
2020-05-27,GOOGL,69.7574,70.7447,69.7574,69.9181,69.9181,57178257.0
2020-05-28,GOOGL,70.0095,70.4038,69.863,70.2305,70.2305,32415266.0
2020-05-29,GOOGL,70.6785,70.9382,70.0811,70.5373,70.5373,64866274.0
2020-06-01,GOOGL,71.1605,72.5839,71.1605,71.42,71.42,51905325.0
2020-06-02,GOOGL,71.854,71.9084,71.3485,71.7008,71.7008,13753446.0
2020-06-03,GOOGL,71.9105,72.1083,70.8334,71.9747,71.9747,6992784.0
2020-06-04,GOOGL,72.0034,73.2842,71.7967,72.242,72.242,8544731.0
2020-06-05,GOOGL,72.3171,72.9934,71.4492,72.5025,72.5025,77110684.0
2020-06-08,GOOGL,72.8739,74.0081,72.8739,73.2458,73.2458,67165665.0
2020-06-09,GOOGL,73.3855,74.2747,72.6752,73.481,73.481,29823990.0
2020-06-10,GOOGL,74.0138,74.2079,72.952,73.7103,73.7103,10554945.0
2020-06-11,GOOGL,73.9456,74.0154,73.7279,73.9336,73.9336,79575503.0
2020-06-12,GOOGL,73.6969,74.7094,73.2143,74.1511,74.1511,58217882.0
2020-06-15,GOOGL,74.8477,75.4278,73.8682,74.7698,74.7698,9648525.0
2020-06-16,GOOGL,75.2622,75.2622,73.7412,74.9652,74.9652,36884310.0
2020-06-17,GOOGL,75.8393,75.8393,74.7845,75.1554,75.1554,6519725.0
2020-06-18,GOOGL,75.0758,75.6283,74.6013,75.3405,75.3405,8893864.0
2020-06-19,GOOGL,75.3283,75.6697,74.6035,75.5205,75.5205,52525801.0
2020-06-22,GOOGL,76.4251,76.4251,75.225,76.0319,76.0319,33911410.0
2020-06-23,GOOGL,75.8731,76.5713,75.8075,76.1931,76.1931,51741292.0
2020-06-24,GOOGL,76.7195,76.7195,76.1549,76.3499,76.3499,11863253.0
2020-06-25,GOOGL,76.7263,76.7263,76.2038,76.5024,76.5024,59684712.0
2020-06-26,GOOGL,76.3698,76.8336,76.3698,76.6506,76.6506,53554644.0
2020-06-29,GOOGL,76.9621,77.6543,76.9621,77.0715,77.0715,35408152.0
2020-06-30,GOOGL,76.8296,79.7781,76.7714,77.2042,77.2042,5181816.0
2020-07-01,GOOGL,77.5263,77.5263,76.5923,77.3332,77.3332,75999402.0
2020-07-02,GOOGL,78.015,78.015,77.0474,77.4588,77.4588,50340664.0
2020-07-03,GOOGL,77.8935,77.8935,77.2274,77.581,77.581,56306876.0
2020-07-06,GOOGL,78.2169,79.0157,77.6303,77.9284,77.9284,74197158.0
2020-07-07,GOOGL,77.7946,78.1655,77.4127,78.0382,78.0382,35492238.0
2020-07-08,GOOGL,78.4068,78.4068,77.9585,78.1452,78.1452,46284376.0
2020-07-09,GOOGL,77.8349,78.8205,77.8349,78.2495,78.2495,8820320.0
2020-07-10,GOOGL,78.174,79.7606,78.174,78.3512,78.3512,54403520.0
